Restaurant ID,Restaurant Name,City,Locality,Locality Verbose,Cuisines,Cost_for_Two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Primary Cuisine,Cost Category
18433900,Chateau,New Delhi,Adchini,"Adchini, New Delhi","Mediterranean, Italian",1600,Indian Rupees(Rs.),1,0,0,3,4.0,Green,Very Good,40,Mediterranean,Premium
18425159,Nariyal Cafe,New Delhi,Adchini,"Adchini, New Delhi","Continental, Seafood, Goan, Andhra, Kerala, Thai",1200,Indian Rupees(Rs.),1,0,0,3,4.2,Green,Very Good,46,Continental,Premium
310958,Rustom'S Parsi Bhonu,New Delhi,Adchini,"Adchini, New Delhi",Parsi,1500,Indian Rupees(Rs.),1,1,0,3,4.2,Green,Very Good,665,Parsi,Premium
18334443,Barshala,New Delhi,"Aditya Mega Mall, Karkardooma","Aditya Mega Mall, Karkardooma, New Delhi",Finger Food,600,Indian Rupees(Rs.),0,0,0,2,3.2,Orange,Average,31,Finger Food,Midrange
18255141,Chawla'S_,New Delhi,"Aditya Mega Mall, Karkardooma","Aditya Mega Mall, Karkardooma, New Delhi","North Indian, Mughlai",800,Indian Rupees(Rs.),1,1,0,2,3.4,Orange,Average,32,North Indian,Premium
197,Domino'S Pizza,New Delhi,"Aditya Mega Mall, Karkardooma","Aditya Mega Mall, Karkardooma, New Delhi","Pizza, Fast Food",700,Indian Rupees(Rs.),0,0,0,2,2.8,Orange,Average,83,Pizza,Premium
308235,Sultanat,New Delhi,"Aditya Mega Mall, Karkardooma","Aditya Mega Mall, Karkardooma, New Delhi","North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),1,1,0,3,3.7,Yellow,Good,288,North Indian,Premium
18258757,Bella Italia,New Delhi,Aerocity,"Aerocity, New Delhi","Fast Food, Italian, Pizza",550,Indian Rupees(Rs.),0,0,0,2,3.2,Orange,Average,33,Fast Food,Midrange
307383,Clever Fox Cafe,New Delhi,Aerocity,"Aerocity, New Delhi","North Indian, Continental, Chinese",900,Indian Rupees(Rs.),1,0,0,2,3.2,Orange,Average,26,North Indian,Premium
310491,4 On 44 Restaurant & Bar,New Delhi,"Aggarwal City Mall, Pitampura","Aggarwal City Mall, Pitampura, New Delhi","North Indian, Chinese",1000,Indian Rupees(Rs.),1,1,0,3,2.6,Orange,Average,49,North Indian,Premium
18337789,Rambhog,New Delhi,"Aggarwal City Mall, Pitampura","Aggarwal City Mall, Pitampura, New Delhi","Street Food, Mithai",200,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,13,Street Food,Budget
18222573,Selfie Lounge Restro & Bar,New Delhi,"Aggarwal City Mall, Pitampura","Aggarwal City Mall, Pitampura, New Delhi","North Indian, Chinese",1500,Indian Rupees(Rs.),1,1,0,3,3.2,Orange,Average,64,North Indian,Premium
3370,Btw,New Delhi,"Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","Street Food, South Indian, Mithai",400,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,167,Street Food,Midrange
307439,Chilli Pepper,New Delhi,"Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","North Indian, Chinese",900,Indian Rupees(Rs.),1,1,0,2,3.3,Orange,Average,99,North Indian,Premium
1078,Pizza Hut,New Delhi,"Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),0,1,0,3,2.6,Orange,Average,125,Italian,Premium
9340,Puri Bakers,New Delhi,"Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","Bakery, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.7,Yellow,Good,124,Bakery,Midrange
306761,Jaiveer Naan & Chaap,New Delhi,"Aggarwal City Plaza, Rohini","Aggarwal City Plaza, Rohini, New Delhi","North Indian, Fast Food",500,Indian Rupees(Rs.),0,1,0,2,2.2,Red,Poor,79,North Indian,Midrange
7580,Aggarwal'S Sweets Paradise,New Delhi,Alaknanda,"Alaknanda, New Delhi","Mithai, North Indian, South Indian, Street Food",400,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,8,Mithai,Midrange
7584,Bikaner Sweets,New Delhi,Alaknanda,"Alaknanda, New Delhi","Mithai, Street Food",200,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,20,Mithai,Budget
7582,Cafe Coffee Day,New Delhi,Alaknanda,"Alaknanda, New Delhi",Cafe,450,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,23,Cafe,Midrange
18351495,Cakeophony By Sonali,New Delhi,Alaknanda,"Alaknanda, New Delhi",Bakery,400,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,19,Bakery,Midrange
7594,Chandra Sweets,New Delhi,Alaknanda,"Alaknanda, New Delhi","Mithai, North Indian, South Indian, Street Food",400,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,7,Mithai,Midrange
7583,Chhotu Mashhoor Kathi Roll,New Delhi,Alaknanda,"Alaknanda, New Delhi",Fast Food,150,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,11,Fast Food,Budget
7610,Green Chick Chop,New Delhi,Alaknanda,"Alaknanda, New Delhi","Raw Meats, North Indian, Fast Food",350,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,35,Raw Meats,Midrange
18412603,Lazeez Restaurant,New Delhi,Alaknanda,"Alaknanda, New Delhi","Chinese, North Indian, Italian, Mughlai",600,Indian Rupees(Rs.),0,1,0,2,3.0,Orange,Average,11,Chinese,Midrange
7639,Madhuvan Chinese Fast Food,New Delhi,Alaknanda,"Alaknanda, New Delhi",Chinese,300,Indian Rupees(Rs.),0,1,0,1,2.5,Orange,Average,32,Chinese,Midrange
18441545,Mr Wong,New Delhi,Alaknanda,"Alaknanda, New Delhi","Chinese, Thai",800,Indian Rupees(Rs.),0,1,0,2,3.2,Orange,Average,10,Chinese,Premium
9971,Mughlai Shahi Rasoi,New Delhi,Alaknanda,"Alaknanda, New Delhi","North Indian, Mughlai",600,Indian Rupees(Rs.),0,0,0,2,3.2,Orange,Average,23,North Indian,Midrange
18451572,Mumbai Central Street Food,New Delhi,Alaknanda,"Alaknanda, New Delhi","Street Food, Fast Food, Beverages",400,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,7,Street Food,Midrange
7593,Neha'S Treat,New Delhi,Alaknanda,"Alaknanda, New Delhi",Chinese,450,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,42,Chinese,Midrange
301440,New Bakers Shoppee,New Delhi,Alaknanda,"Alaknanda, New Delhi","Bakery, Fast Food",200,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,21,Bakery,Budget
7585,Pant  Ice Cream Parlour,New Delhi,Alaknanda,"Alaknanda, New Delhi","Desserts, Ice Cream",150,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,16,Desserts,Budget
306531,Pm 2 Am Food Bank,New Delhi,Alaknanda,"Alaknanda, New Delhi",North Indian,500,Indian Rupees(Rs.),0,1,1,2,2.5,Orange,Average,37,North Indian,Midrange
18354658,Punjabi Chaap Corner,New Delhi,Alaknanda,"Alaknanda, New Delhi",North Indian,250,Indian Rupees(Rs.),0,0,0,1,2.9,Orange,Average,4,North Indian,Budget
18337782,Sartaj Food Corner,New Delhi,Alaknanda,"Alaknanda, New Delhi","North Indian, South Indian, Chinese",500,Indian Rupees(Rs.),0,1,0,2,2.8,Orange,Average,7,North Indian,Midrange
18258759,The Sugar Therapy,New Delhi,Alaknanda,"Alaknanda, New Delhi","Bakery, Desserts",450,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,22,Bakery,Midrange
18057805,Biryani Binge,New Delhi,Alaknanda,"Alaknanda, New Delhi","North Indian, Biryani",600,Indian Rupees(Rs.),0,1,0,2,3.9,Yellow,Good,97,North Indian,Midrange
3428,City Of Joy,New Delhi,Alaknanda,"Alaknanda, New Delhi",Bengali,800,Indian Rupees(Rs.),0,0,0,2,3.9,Yellow,Good,452,Bengali,Premium
18425771,Letz Roll,New Delhi,Alaknanda,"Alaknanda, New Delhi","Ice Cream, Desserts",250,Indian Rupees(Rs.),0,0,0,1,3.6,Yellow,Good,14,Ice Cream,Budget
18304836,Nukkad,New Delhi,Alaknanda,"Alaknanda, New Delhi","Chinese, Mughlai, North Indian",650,Indian Rupees(Rs.),0,1,0,2,3.6,Yellow,Good,82,Chinese,Midrange
306795,Shree Rathnam,New Delhi,Alaknanda,"Alaknanda, New Delhi","South Indian, North Indian, Chinese",800,Indian Rupees(Rs.),0,1,0,2,2.4,Red,Poor,31,South Indian,Premium
7249,Alaturka,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",Turkish,600,Indian Rupees(Rs.),0,1,0,2,2.5,Orange,Average,100,Turkish,Midrange
7246,Amici Gourmet Pizza,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Pizza, Italian",800,Indian Rupees(Rs.),0,1,0,2,3.1,Orange,Average,230,Pizza,Premium
310723,Burger King,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Burger, Fast Food",500,Indian Rupees(Rs.),0,1,0,2,3.2,Orange,Average,458,Burger,Midrange
7253,Kylin Express,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Asian, Chinese",700,Indian Rupees(Rs.),0,0,0,2,2.6,Orange,Average,176,Asian,Premium
18180041,Big Fat Sandwich,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",American,800,Indian Rupees(Rs.),1,1,0,2,3.5,Yellow,Good,232,American,Premium
18434414,Fashion Tv Cafe,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Continental, Chinese, North Indian",2200,Indian Rupees(Rs.),1,0,0,4,3.6,Yellow,Good,27,Continental,Premium
4905,Kylin Skybar,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Chinese, Japanese, Thai, Malaysian, Vietnamese, Asian",2200,Indian Rupees(Rs.),1,0,0,4,3.6,Yellow,Good,210,Chinese,Premium
18421232,Lemon Drops,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","North Indian, South Indian",500,Indian Rupees(Rs.),0,0,0,2,3.9,Yellow,Good,44,North Indian,Midrange
7228,Punjabi By Nature Express,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","North Indian, Street Food, Mughlai",600,Indian Rupees(Rs.),0,0,0,2,3.5,Yellow,Good,206,North Indian,Midrange
7068,Red Mango,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Cafe, Desserts",700,Indian Rupees(Rs.),0,1,0,2,3.7,Yellow,Good,185,Cafe,Premium
302152,Starbucks,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi",Cafe,700,Indian Rupees(Rs.),0,0,0,2,3.7,Yellow,Good,256,Cafe,Premium
312300,Peninsular Kitchen,New Delhi,"Ambience Mall, Vasant Kunj","Ambience Mall, Vasant Kunj, New Delhi","Seafood, South Indian, Andhra, Hyderabadi, Goan",1500,Indian Rupees(Rs.),1,1,0,3,4.2,Green,Very Good,336,Seafood,Premium
5565,Mithapur,New Delhi,Anand Lok,"Anand Lok, New Delhi","Chinese, Fast Food, North Indian, South Indian",450,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,280,Chinese,Midrange
307113,Diggin,New Delhi,Anand Lok,"Anand Lok, New Delhi","Italian, Continental, Cafe",1400,Indian Rupees(Rs.),1,1,0,3,4.2,Green,Very Good,2131,Italian,Premium
6258,Aggarwal Sweet India,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Fast Food, North Indian, Chinese, Desserts",200,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,13,Fast Food,Budget
6094,Banzara'S,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Chinese, Fast Food",400,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,38,Chinese,Midrange
304592,Bobby Tikki Wala,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",Street Food,150,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,69,Street Food,Budget
18421481,Chennai Junction,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",South Indian,500,Indian Rupees(Rs.),0,0,0,2,3.3,Orange,Average,11,South Indian,Midrange
310874,Chicken Bite,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",Fast Food,200,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,6,Fast Food,Budget
18313972,Chocolate Dreams,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Bakery, Desserts",400,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,4,Bakery,Midrange
18128860,Dial N Dine,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","North Indian, Chinese",650,Indian Rupees(Rs.),0,0,0,2,3.4,Orange,Average,80,North Indian,Midrange
310877,Fresh N Refresh,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",Fast Food,500,Indian Rupees(Rs.),0,0,0,2,3.4,Orange,Average,24,Fast Food,Midrange
304687,Garden Hut,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Chinese, Fast Food",250,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,13,Chinese,Budget
312444,Giani,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Ice Cream, Desserts",400,Indian Rupees(Rs.),0,1,0,1,3.3,Orange,Average,12,Ice Cream,Midrange
18337975,Jugnu Gaming Zone And Cafe,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Cafe, North Indian, Fast Food",600,Indian Rupees(Rs.),0,0,0,2,2.9,Orange,Average,4,Cafe,Midrange
18124373,Keventer'S South Indian & Chinese Food,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Chinese, South Indian",200,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,9,Chinese,Budget
305913,Kts,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",Fast Food,250,Indian Rupees(Rs.),0,0,0,1,3.3,Orange,Average,18,Fast Food,Budget
310447,Mandarin,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",Chinese,600,Indian Rupees(Rs.),0,0,0,2,2.8,Orange,Average,14,Chinese,Midrange
310858,Penguin Bakers & Shakers,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",Fast Food,400,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,9,Fast Food,Midrange
18332083,Rollmates,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Fast Food, North Indian, Chinese",200,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,16,Fast Food,Budget
18361241,Tandoori Nights,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Mughlai, North Indian",650,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,5,Mughlai,Midrange
305630,Burger Dominion,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",Fast Food,500,Indian Rupees(Rs.),0,1,0,2,3.6,Yellow,Good,251,Fast Food,Midrange
18034049,Cafe Gainz,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",Healthy Food,350,Indian Rupees(Rs.),0,1,0,1,3.5,Yellow,Good,42,Healthy Food,Midrange
6092,Chaskaa,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Chinese, North Indian, Italian",650,Indian Rupees(Rs.),0,1,0,2,3.5,Yellow,Good,220,Chinese,Midrange
18124361,Fabulous Cake Bites,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Bakery, Desserts, Fast Food, Pizza, Burger, Continental",400,Indian Rupees(Rs.),0,1,0,1,3.6,Yellow,Good,34,Bakery,Midrange
6088,Hangout - A House Of Kathis,New Delhi,Anand Vihar,"Anand Vihar, New Delhi",Street Food,250,Indian Rupees(Rs.),0,0,0,1,3.7,Yellow,Good,103,Street Food,Budget
18394366,Malais By Anands,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","North Indian, Chinese, South Indian, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.7,Yellow,Good,46,North Indian,Midrange
18354639,Panchwati Rasoi,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","North Indian, Chinese",250,Indian Rupees(Rs.),0,0,0,1,3.8,Yellow,Good,62,North Indian,Budget
311657,Sprinkles Cup & Cake,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Bakery, Desserts",300,Indian Rupees(Rs.),0,0,0,1,3.6,Yellow,Good,42,Bakery,Midrange
18350112,Target Ice Cream & Bakers,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Desserts, Bakery, Pizza, Burger, Continental",350,Indian Rupees(Rs.),0,1,0,1,3.6,Yellow,Good,58,Desserts,Midrange
18377924,The Sweeet Jar,New Delhi,Anand Vihar,"Anand Vihar, New Delhi","Cafe, Bakery",1000,Indian Rupees(Rs.),0,1,0,3,3.9,Yellow,Good,106,Cafe,Premium
18429396,Juniper Bar - Andaz Delhi,New Delhi,"Andaz Delhi, Aerocity","Andaz Delhi, Aerocity, New Delhi","North Indian, European",1500,Indian Rupees(Rs.),1,0,0,3,3.0,Orange,Average,4,North Indian,Premium
179,Mcdonald'S,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Fast Food, Burger",500,Indian Rupees(Rs.),0,1,0,2,3.4,Orange,Average,48,Fast Food,Midrange
307843,Pizza Hut Delivery,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),0,1,0,2,3.2,Orange,Average,51,Italian,Premium
18421042,The Arena,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Continental, Asian, North Indian",1600,Indian Rupees(Rs.),1,0,0,3,3.4,Orange,Average,19,Continental,Premium
3295,Restaurant De Seoul,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Japanese, Korean",2500,Indian Rupees(Rs.),1,0,0,4,3.6,Yellow,Good,59,Japanese,Premium
18414499,Taksim,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi",Continental,1500,Indian Rupees(Rs.),1,0,0,3,3.9,Yellow,Good,188,Continental,Premium
18441775,Jom Jom Malay,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Malaysian, Indonesian",1800,Indian Rupees(Rs.),0,0,0,3,4.4,Green,Very Good,77,Malaysian,Premium
18427565,Kofuku,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Japanese, Asian",1500,Indian Rupees(Rs.),0,1,0,3,4.0,Green,Very Good,46,Japanese,Premium
18395381,The Sky High,New Delhi,"Ansal Plaza Mall, Khel Gaon Marg","Ansal Plaza Mall, Khel Gaon Marg, New Delhi","Continental, North Indian, Mughlai, Italian",1400,Indian Rupees(Rs.),0,0,0,3,4.1,Green,Very Good,387,Continental,Premium
310281,Haldiram'S,New Delhi,"Arss Mall, Paschim Vihar","Arss Mall, Paschim Vihar, New Delhi","North Indian, South Indian, Chinese, Mithai, Fast Food",500,Indian Rupees(Rs.),0,0,0,2,3.1,Orange,Average,117,North Indian,Midrange
18207831,Jux Pux - The Dreamer'S Cafe,New Delhi,Asaf Ali Road,"Asaf Ali Road, New Delhi","Beverages, Fast Food",350,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,7,Beverages,Midrange
5452,Pizzaon,New Delhi,Asaf Ali Road,"Asaf Ali Road, New Delhi","Pizza, Fast Food",500,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,10,Pizza,Midrange
18258778,"34, Chowringhee Lane",New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",Fast Food,350,Indian Rupees(Rs.),0,1,0,1,2.8,Orange,Average,7,Fast Food,Midrange
6560,Aapni Dhani,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","North Indian, Street Food",200,Indian Rupees(Rs.),0,0,0,1,2.8,Orange,Average,23,North Indian,Budget
3322,Bengal Sweet Corner,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","North Indian, South Indian, Chinese, Fast Food, Mithai",500,Indian Rupees(Rs.),0,0,0,2,2.8,Orange,Average,102,North Indian,Midrange
18249102,Chicken Vicken,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","North Indian, Chinese",600,Indian Rupees(Rs.),0,0,0,2,3.4,Orange,Average,19,North Indian,Midrange
18241609,Cup-A-Licious,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",Bakery,200,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,15,Bakery,Budget
8743,Frontier,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",Bakery,200,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,10,Bakery,Budget
5294,Metro Fast Food,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","Chinese, Fast Food",400,Indian Rupees(Rs.),0,0,0,1,2.7,Orange,Average,17,Chinese,Midrange
4651,Nagpal'S,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",Street Food,200,Indian Rupees(Rs.),0,1,0,1,3.4,Orange,Average,135,Street Food,Budget
5315,Nile Restro & Bar,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","North Indian, Chinese",1000,Indian Rupees(Rs.),1,0,0,3,2.7,Orange,Average,35,North Indian,Premium
6577,Popular Chicken,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","North Indian, Mughlai, Chinese",450,Indian Rupees(Rs.),0,0,0,1,3.0,Orange,Average,5,North Indian,Midrange
309395,Sardar A Pure Meat Shop,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","Raw Meats, Fast Food, North Indian",150,Indian Rupees(Rs.),0,0,0,1,3.4,Orange,Average,22,Raw Meats,Budget
300784,Shankar Fast Food,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","Chinese, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.2,Orange,Average,74,Chinese,Midrange
18430692,Singh'S Zaika,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,4,North Indian,Midrange
309503,The Mirch Masala,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","North Indian, Chinese",700,Indian Rupees(Rs.),0,0,0,2,3.0,Orange,Average,7,North Indian,Premium
3326,The Mirch Masala,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",North Indian,650,Indian Rupees(Rs.),0,0,0,2,3.2,Orange,Average,22,North Indian,Midrange
309384,Uncle Cake Shop,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","Bakery, Desserts, Fast Food",300,Indian Rupees(Rs.),0,0,0,1,3.1,Orange,Average,9,Bakery,Midrange
3079,Kays Bar-Be-Que,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","North Indian, Mughlai",700,Indian Rupees(Rs.),0,1,0,2,3.5,Yellow,Good,191,North Indian,Premium
303093,Master Bakers,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","Bakery, Desserts, Chinese, Fast Food",350,Indian Rupees(Rs.),0,1,0,1,3.7,Yellow,Good,199,Bakery,Midrange
309375,The Master'S Fast Food Centre,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi","Fast Food, Chinese, Bakery",400,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,60,Fast Food,Midrange
5296,Chhabra Sweets,New Delhi,Ashok Vihar Phase 1,"Ashok Vihar Phase 1, New Delhi",Mithai,100,Indian Rupees(Rs.),0,0,0,1,2.4,Red,Poor,15,Mithai,Budget
310802,Kanwarji'S,New Delhi,Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi","Street Food, Chinese, North Indian, Mithai",300,Indian Rupees(Rs.),0,1,0,1,2.9,Orange,Average,29,Street Food,Midrange
310777,Pizza Hut,New Delhi,Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi","Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),0,1,0,3,3.4,Orange,Average,35,Italian,Premium
309,Sagar Ratna,New Delhi,Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi","South Indian, North Indian, Chinese",600,Indian Rupees(Rs.),0,1,0,2,2.7,Orange,Average,278,South Indian,Midrange
18390678,Smelling Salts,New Delhi,Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi","North Indian, Chinese",1200,Indian Rupees(Rs.),1,0,0,3,3.3,Orange,Average,53,North Indian,Premium
3329,Wah Ji Wah,New Delhi,Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi","North Indian, Chinese",350,Indian Rupees(Rs.),0,1,0,1,2.6,Orange,Average,142,North Indian,Midrange
18216896,Wheelyz,New Delhi,Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi","North Indian, Chinese, Fast Food",550,Indian Rupees(Rs.),0,1,0,2,2.5,Orange,Average,41,North Indian,Midrange
307767,Bell Pepperz,New Delhi,Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi","Chinese, Italian, North Indian",1300,Indian Rupees(Rs.),1,1,0,3,3.9,Yellow,Good,492,Chinese,Premium
3332,Bharat Sweets,New Delhi,Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi","Mithai, Street Food",250,Indian Rupees(Rs.),0,0,0,1,3.5,Yellow,Good,28,Mithai,Budget
980,Invitation,New Delhi,Ashok Vihar Phase 2,"Ashok Vihar Phase 2, New Delhi","North Indian, Chinese",1300,Indian Rupees(Rs.),1,0,0,3,3.6,Yellow,Good,457,North Indian,Premium
